Index,Airline Name,Overall_Rating,Review Date,Verified,Type Of Traveller,Seat Type,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
6720,Cebu Pacific,1,17th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,1,3,,1,,,1,no
6721,Cebu Pacific,1,15th April 2023,TRUE,Family Leisure,Economy Class,April 2023,1,1,,1,,,1,no
6722,Cebu Pacific,1,13th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,1,1,1,1,1,1,2,no
6723,Cebu Pacific,1,30th March 2023,TRUE,Solo Leisure,Economy Class,March 2023,1,1,,1,1,1,3,no
6724,Cebu Pacific,1,21st March 2023,TRUE,Solo Leisure,Economy Class,March 2023,1,1,,1,,1,1,no
6725,Cebu Pacific,1,14th March 2023,FALSE,Couple Leisure,Economy Class,March 2023,1,2,,2,,,1,no
6726,Cebu Pacific,1,12th March 2023,FALSE,Business,Economy Class,March 2023,1,1,1,1,1,1,1,no
6727,Cebu Pacific,1,12th March 2023,TRUE,Couple Leisure,Economy Class,March 2023,,,,,,,1,no
6728,Cebu Pacific,1,11th March 2023,TRUE,Solo Leisure,Economy Class,March 2023,1,1,,1,1,1,1,no
6729,Cebu Pacific,1,10th March 2023,TRUE,Family Leisure,Economy Class,March 2023,1,1,,1,,,1,no
6730,Cebu Pacific,1,26th February 2023,TRUE,Family Leisure,Economy Class,January 2023,3,2,1,1,,,1,no
6731,Cebu Pacific,1,26th February 2023,TRUE,Solo Leisure,Economy Class,February 2023,1,1,,1,,,1,no
6732,Cebu Pacific,1,20th February 2023,TRUE,Solo Leisure,Economy Class,January 2023,1,3,,1,,,1,no
6733,Cebu Pacific,8,7th February 2023,TRUE,Couple Leisure,Economy Class,January 2023,4,4,,4,,,4,yes
6734,Cebu Pacific,1,3rd February 2023,TRUE,Couple Leisure,Economy Class,February 2023,1,3,1,1,1,1,1,no
6735,Cebu Pacific,1,31st January 2023,TRUE,Family Leisure,Economy Class,January 2023,,,,1,,,1,no
6736,Cebu Pacific,2,27th January 2023,TRUE,Couple Leisure,Economy Class,January 2023,2,2,1,1,,,3,no
6737,Cebu Pacific,1,9th January 2023,TRUE,Family Leisure,Economy Class,January 2023,2,1,1,1,,,1,no
6738,Cebu Pacific,1,31st December 2022,FALSE,Family Leisure,Economy Class,December 2022,1,1,1,1,,,1,no
6739,Cebu Pacific,2,15th December 2022,TRUE,Couple Leisure,Economy Class,November 2022,1,3,1,3,1,1,2,no
6740,Cebu Pacific,1,10th December 2022,TRUE,Couple Leisure,Economy Class,December 2022,1,1,1,4,,,3,no
6741,Cebu Pacific,9,5th December 2022,TRUE,Family Leisure,Economy Class,December 2022,4,5,,5,,,5,yes
6742,Cebu Pacific,6,5th December 2022,TRUE,Family Leisure,Economy Class,December 2022,5,5,,2,,,5,yes
6743,Cebu Pacific,1,19th November 2022,TRUE,Solo Leisure,Economy Class,November 2022,,,,,,,1,no
6744,Cebu Pacific,1,12th November 2022,TRUE,Couple Leisure,Economy Class,November 2022,3,4,2,1,1,1,1,no
6745,Cebu Pacific,1,29th October 2022,TRUE,Solo Leisure,Economy Class,October 2022,1,,,1,,,1,no
6746,Cebu Pacific,2,24th October 2022,TRUE,Solo Leisure,Economy Class,October 2022,3,3,,1,,,3,no
6747,Cebu Pacific,1,16th October 2022,FALSE,Couple Leisure,Economy Class,October 2022,3,1,2,1,3,2,1,no
6748,Cebu Pacific,2,14th October 2022,TRUE,Couple Leisure,Economy Class,October 2022,1,1,3,1,1,4,1,no
6749,Cebu Pacific,1,9th October 2022,TRUE,Family Leisure,Economy Class,October 2022,1,1,,1,,,1,no
6750,Cebu Pacific,1,8th October 2022,FALSE,Couple Leisure,Economy Class,October 2022,,,,1,,,1,no
6751,Cebu Pacific,1,4th October 2022,TRUE,Family Leisure,Economy Class,October 2022,1,1,,1,,,1,no
6752,Cebu Pacific,2,30th September 2022,FALSE,Family Leisure,Economy Class,July 2022,2,4,3,2,,,3,no
6753,Cebu Pacific,1,17th September 2022,TRUE,Solo Leisure,Economy Class,September 2022,2,3,1,1,1,,1,no
6754,Cebu Pacific,1,15th September 2022,TRUE,Couple Leisure,Economy Class,September 2022,1,1,,1,,,1,no
6755,Cebu Pacific,1,25th August 2022,TRUE,Family Leisure,Economy Class,August 2022,1,1,,1,,,1,no
6756,Cebu Pacific,1,22nd July 2022,FALSE,Family Leisure,Economy Class,July 2022,1,1,1,1,1,1,1,no
6757,Cebu Pacific,1,17th July 2022,TRUE,Business,Economy Class,July 2022,1,1,1,1,1,1,1,no
6758,Cebu Pacific,1,16th July 2022,TRUE,Solo Leisure,Economy Class,July 2022,1,2,,3,,,1,no
6759,Cebu Pacific,1,14th July 2022,TRUE,Solo Leisure,Economy Class,July 2022,2,4,1,3,1,,1,no
6760,Cebu Pacific,1,7th July 2022,TRUE,Couple Leisure,Economy Class,July 2022,5,5,4,5,1,3,5,yes
6761,Cebu Pacific,1,11th June 2022,FALSE,Family Leisure,Economy Class,June 2022,2,3,,1,,,3,no
6762,Cebu Pacific,1,28th May 2022,TRUE,Couple Leisure,Economy Class,May 2022,3,2,1,1,1,1,1,no
6763,Cebu Pacific,9,23rd May 2022,TRUE,Solo Leisure,Economy Class,April 2022,5,5,4,5,,,5,no
6764,Cebu Pacific,4,7th May 2022,TRUE,Solo Leisure,Economy Class,May 2022,3,3,3,1,2,1,3,no
6765,Cebu Pacific,1,22nd April 2022,TRUE,Family Leisure,Economy Class,April 2022,1,2,,1,,,1,no
6766,Cebu Pacific,7,24th March 2022,TRUE,Solo Leisure,Economy Class,March 2022,3,4,,3,,,5,yes
6767,Cebu Pacific,1,24th March 2022,TRUE,Solo Leisure,Economy Class,April 2021,,,,,,,1,no
6768,Cebu Pacific,7,10th March 2022,TRUE,Solo Leisure,Economy Class,March 2022,4,4,,4,,,3,yes
6769,Cebu Pacific,1,17th February 2022,TRUE,Solo Leisure,Economy Class,April 2021,,,,,,,1,no
6770,Cebu Pacific,1,16th August 2021,TRUE,Solo Leisure,Economy Class,May 2021,,,,,,,1,no
6771,Cebu Pacific,1,23rd May 2021,TRUE,Solo Leisure,Economy Class,May 2021,5,5,,5,,,5,yes
6772,Cebu Pacific,1,24th December 2020,TRUE,Couple Leisure,Economy Class,May 2020,,,,,,,1,no
6773,Cebu Pacific,1,19th November 2020,TRUE,Solo Leisure,Economy Class,March 2020,,,,,,,1,no
6774,Cebu Pacific,1,18th November 2020,TRUE,Family Leisure,Economy Class,November 2020,,,,,,,1,no
6775,Cebu Pacific,2,23rd October 2020,FALSE,Family Leisure,Economy Class,October 2020,,,,,,,3,no
6776,Cebu Pacific,7,8th October 2020,TRUE,Solo Leisure,Economy Class,November 2019,3,4,,3,,,5,yes
6777,Cebu Pacific,1,24th July 2020,TRUE,Couple Leisure,Economy Class,March 2020,,,,,,,1,no
6778,Cebu Pacific,1,19th June 2020,TRUE,Solo Leisure,Economy Class,February 2020,,,,,,,1,no
6779,Cebu Pacific,1,14th May 2020,FALSE,Solo Leisure,Economy Class,May 2020,,,,,,,5,yes
6780,Cebu Pacific,1,15th April 2020,TRUE,Couple Leisure,Economy Class,March 2020,,,,,,,1,no
6781,Cebu Pacific,1,7th April 2020,FALSE,Solo Leisure,Economy Class,April 2020,,,,,,,1,no
6782,Cebu Pacific,1,2nd April 2020,TRUE,Solo Leisure,Economy Class,April 2020,,,,,,,1,no
6783,Cebu Pacific,1,25th March 2020,FALSE,Solo Leisure,Economy Class,March 2020,5,5,5,5,5,5,5,yes
6784,Cebu Pacific,3,18th March 2020,TRUE,Solo Leisure,Economy Class,March 2020,4,1,,1,,,3,no
6785,Cebu Pacific,1,18th March 2020,FALSE,Family Leisure,Economy Class,March 2020,2,2,1,1,2,1,1,no
6786,Cebu Pacific,1,13th March 2020,TRUE,Business,Economy Class,March 2020,,,,1,,,1,no
6787,Cebu Pacific,1,7th March 2020,FALSE,Couple Leisure,Economy Class,March 2020,2,2,1,1,1,1,1,no
6788,Cebu Pacific,1,7th March 2020,FALSE,Family Leisure,Economy Class,February 2020,,,,2,,,1,no
6789,Cebu Pacific,1,6th March 2020,TRUE,Couple Leisure,Economy Class,February 2020,3,1,,3,1,,1,no
6790,Cebu Pacific,8,18th February 2020,TRUE,Solo Leisure,Economy Class,February 2020,4,5,3,4,,,4,yes
6791,Cebu Pacific,1,13th February 2020,TRUE,Solo Leisure,Economy Class,February 2020,,,,1,,,1,no
6792,Cebu Pacific,2,13th February 2020,FALSE,Couple Leisure,Economy Class,January 2020,,,,,,,1,no
6793,Cebu Pacific,1,11th February 2020,FALSE,Couple Leisure,Economy Class,January 2020,,,,,,,1,no
6794,Cebu Pacific,9,3rd February 2020,FALSE,Solo Leisure,Economy Class,February 2020,3,4,3,5,,,4,yes
6795,Cebu Pacific,1,31st January 2020,FALSE,Solo Leisure,Economy Class,January 2020,2,2,1,1,1,1,1,no
6796,Cebu Pacific,2,21st January 2020,TRUE,Solo Leisure,Economy Class,January 2020,2,3,,1,,,1,no
6797,CemAir,1,24th June 2023,TRUE,Solo Leisure,Economy Class,June 2023,,,,1,,,1,no
6798,CemAir,7,11th January 2023,TRUE,Solo Leisure,Economy Class,January 2023,4,4,3,4,,,4,yes
6799,CemAir,1,17th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,1,1,1,1,1,1,1,no
6800,Central Mountain Air,1,22nd December 2021,TRUE,Business,Economy Class,December 2021,1,1,1,1,1,1,1,no
6801,Central Mountain Air,1,14th November 2019,TRUE,Business,Economy Class,November 2019,1,1,1,1,1,1,1,no
6802,Central Mountain Air,1,27th April 2019,TRUE,Solo Leisure,Economy Class,April 2019,1,1,,1,,,1,no
6803,Central Mountain Air,1,25th June 2018,TRUE,Business,Economy Class,June 2018,2,1,,1,,,1,no
6804,Central Mountain Air,6,19th April 2018,TRUE,Solo Leisure,Economy Class,April 2018,3,3,2,5,,,2,no
6805,Central Mountain Air,1,8th December 2016,FALSE,Solo Leisure,Economy Class,December 2016,3,5,2,5,,,3,yes
6806,Central Mountain Air,3,27th June 2016,FALSE,Solo Leisure,Economy Class,June 2016,1,3,,1,,,1,no
6807,Central Mountain Air,8,28th August 2013,FALSE,,Economy Class,,,,,,,,4,yes
6808,Central Mountain Air,9,7th August 2011,FALSE,,Economy Class,,,,,,,,4,yes
6809,Central Mountain Air,8,20th October 2010,FALSE,,Economy Class,,,,,,,,4,yes
6810,Central Mountain Air,7,20th February 2010,FALSE,,Economy Class,,,,,,,,4,yes
6811,China Airlines,1,12th July 2023,FALSE,Family Leisure,Economy Class,July 2023,2,2,1,1,1,,1,no
6812,China Airlines,1,3rd July 2023,TRUE,Family Leisure,Economy Class,June 2023,1,1,2,3,1,2,1,no
6813,China Airlines,1,1st June 2023,TRUE,Solo Leisure,Economy Class,May 2023,3,5,4,5,4,,5,yes
6814,China Airlines,7,28th May 2023,TRUE,Couple Leisure,Business Class,May 2023,4,5,4,1,3,1,4,yes
6815,China Airlines,2,16th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,2,2,2,1,2,,2,no
6816,China Airlines,2,15th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,2,3,2,1,2,1,2,no
6817,China Airlines,1,25th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,2,3,2,1,1,,2,no
6818,China Airlines,1,18th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,3,2,,1,,,2,no
6819,China Airlines,8,17th April 2023,TRUE,Family Leisure,Economy Class,April 2023,3,4,4,4,4,,4,yes
6820,China Airlines,1,17th April 2023,TRUE,Solo Leisure,Business Class,April 2023,1,3,3,3,1,1,1,no
6821,China Airlines,1,12th April 2023,TRUE,Couple Leisure,Economy Class,March 2023,5,5,4,4,5,4,5,yes
6822,China Airlines,5,10th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,4,3,4,5,3,,4,yes
6823,China Airlines,2,31st March 2023,FALSE,Solo Leisure,Economy Class,March 2023,3,2,2,1,3,2,2,no
6824,China Airlines,8,23rd March 2023,FALSE,Solo Leisure,Economy Class,March 2023,5,5,3,4,3,2,4,yes
6825,China Airlines,1,12th March 2023,TRUE,Family Leisure,Economy Class,March 2023,3,1,1,1,1,1,1,no
6826,China Airlines,8,6th March 2023,FALSE,Solo Leisure,Business Class,March 2023,5,5,5,4,3,,4,yes
6827,China Airlines,2,27th February 2023,TRUE,Solo Leisure,Economy Class,February 2023,2,3,1,1,2,1,3,no
6828,China Airlines,1,9th February 2023,TRUE,Solo Leisure,Economy Class,February 2023,,,,1,,,1,no
6829,China Airlines,9,25th January 2023,TRUE,Solo Leisure,Business Class,January 2023,5,5,5,4,4,4,5,yes
6830,China Airlines,9,8th January 2023,TRUE,Business,Business Class,January 2023,4,5,5,5,4,5,5,yes
6831,China Airlines,3,19th December 2022,TRUE,Couple Leisure,Economy Class,December 2022,1,2,2,2,3,1,2,no
6832,China Airlines,9,12th December 2022,TRUE,Solo Leisure,Economy Class,November 2022,5,5,5,4,4,,5,yes
6833,China Airlines,1,9th December 2022,TRUE,Family Leisure,Premium Economy,November 2022,5,5,4,5,,,5,yes
6834,China Airlines,8,7th October 2022,TRUE,Solo Leisure,Economy Class,October 2022,4,4,4,4,,,4,yes
6835,China Airlines,8,27th September 2022,TRUE,Solo Leisure,Economy Class,September 2022,4,4,4,5,4,5,4,yes
6836,China Airlines,1,5th April 2020,TRUE,Business,Premium Economy,February 2020,1,1,1,1,1,,1,no
6837,China Airlines,1,23rd March 2020,TRUE,Family Leisure,First Class,March 2020,4,5,5,5,5,,5,yes
6838,China Airlines,1,17th March 2020,TRUE,Family Leisure,Economy Class,February 2020,3,1,1,2,1,3,3,no
6839,China Airlines,1,11th March 2020,TRUE,Family Leisure,Economy Class,March 2020,,,,,,,1,no
6840,China Airlines,8,18th February 2020,TRUE,Solo Leisure,Economy Class,February 2020,4,5,5,4,5,,5,yes
6841,China Airlines,9,18th February 2020,TRUE,Solo Leisure,Economy Class,January 2020,4,4,5,5,5,,5,yes
6842,China Airlines,7,12th February 2020,TRUE,Solo Leisure,Economy Class,April 2019,3,5,3,4,3,3,4,yes
6843,China Airlines,9,7th February 2020,TRUE,Family Leisure,Economy Class,January 2020,5,5,5,4,,,4,yes
6844,China Airlines,9,28th January 2020,TRUE,Couple Leisure,Economy Class,January 2020,4,5,5,4,5,,4,yes
6845,China Airlines,5,8th January 2020,FALSE,Solo Leisure,Economy Class,December 2019,3,3,4,1,4,,4,no
6846,China Airlines,6,21st December 2019,TRUE,Solo Leisure,Economy Class,December 2019,3,4,4,4,1,,5,yes
6847,China Airlines,1,17th December 2019,TRUE,Solo Leisure,Economy Class,December 2019,1,1,1,1,1,1,1,no
6848,China Airlines,7,3rd December 2019,TRUE,Family Leisure,Economy Class,November 2019,5,2,5,4,5,5,4,yes
6849,China Airlines,9,3rd December 2019,TRUE,Couple Leisure,Economy Class,November 2019,4,4,3,5,3,,4,yes
6850,China Airlines,1,19th November 2019,TRUE,Solo Leisure,Business Class,November 2019,5,5,4,5,5,3,5,yes
6851,China Airlines,3,14th November 2019,TRUE,Solo Leisure,Economy Class,November 2019,1,5,2,3,1,1,3,no
6852,China Airlines,1,31st October 2019,TRUE,Solo Leisure,Economy Class,October 2019,5,5,5,4,5,,3,yes
6853,China Airlines,6,30th October 2019,FALSE,Couple Leisure,Economy Class,October 2019,4,3,1,5,5,5,5,yes
6854,China Airlines,6,16th October 2019,TRUE,Business,Economy Class,October 2019,4,3,3,3,4,,4,yes
6855,China Airlines,2,10th October 2019,TRUE,Couple Leisure,Economy Class,October 2019,4,4,4,1,4,,3,no
6856,China Airlines,9,3rd October 2019,TRUE,Solo Leisure,Economy Class,October 2019,4,5,5,5,4,,5,yes
6857,China Airlines,3,8th September 2019,FALSE,Family Leisure,Premium Economy,September 2019,3,2,3,3,4,4,2,no
6858,China Airlines,8,26th August 2019,TRUE,Solo Leisure,Economy Class,August 2019,5,5,5,4,3,,4,yes
6859,China Airlines,7,24th August 2019,TRUE,Family Leisure,Economy Class,September 2018,2,4,3,3,4,2,4,yes
6860,China Airlines,1,19th August 2019,TRUE,Family Leisure,Economy Class,August 2019,1,1,,1,,,1,no
6861,China Airlines,9,19th August 2019,TRUE,Solo Leisure,Business Class,August 2019,5,5,5,5,3,,5,yes
6862,China Airlines,1,15th August 2019,TRUE,Couple Leisure,Premium Economy,August 2019,,,,,,,1,no
6863,China Airlines,9,15th August 2019,TRUE,Couple Leisure,Economy Class,August 2019,5,4,3,5,4,4,5,yes
6864,China Airlines,9,8th August 2019,TRUE,Solo Leisure,Economy Class,August 2019,4,5,4,5,5,5,5,yes
6865,China Airlines,7,2nd August 2019,TRUE,Couple Leisure,Economy Class,July 2019,4,3,3,3,3,,4,yes
6866,China Airlines,6,2nd August 2019,TRUE,Couple Leisure,Economy Class,July 2019,3,3,3,3,2,,3,yes
6867,China Airlines,5,29th July 2019,TRUE,Solo Leisure,Economy Class,July 2019,3,4,2,1,5,,2,no
6868,China Airlines,6,26th July 2019,FALSE,Business,Business Class,July 2019,4,4,3,3,3,2,3,no
6869,China Airlines,1,24th July 2019,TRUE,Solo Leisure,Economy Class,July 2019,4,5,5,4,3,,5,yes
6870,China Airlines,7,7th July 2019,TRUE,Solo Leisure,Business Class,July 2019,4,4,4,5,,,5,yes
6871,China Airlines,9,3rd July 2019,TRUE,Solo Leisure,Business Class,June 2019,5,5,5,5,4,,4,yes
6872,China Airlines,2,31st May 2019,TRUE,Couple Leisure,Economy Class,January 2019,1,1,3,1,3,,2,no
6873,China Airlines,1,30th May 2019,TRUE,Solo Leisure,Economy Class,May 2019,5,5,5,5,,,5,yes
6874,China Airlines,1,29th May 2019,TRUE,Family Leisure,Economy Class,April 2019,5,5,5,5,5,,5,yes
6875,China Airlines,1,8th May 2019,FALSE,Solo Leisure,Economy Class,May 2019,3,3,3,1,3,2,1,no
6876,China Airlines,8,8th May 2019,TRUE,Solo Leisure,Business Class,May 2019,5,4,4,4,4,,5,yes
6877,China Airlines,8,7th May 2019,TRUE,Solo Leisure,Business Class,May 2019,5,5,4,4,4,4,5,yes
6878,China Airlines,1,27th April 2019,TRUE,Family Leisure,Economy Class,April 2019,3,3,2,1,,,1,no
6879,China Airlines,8,1st April 2019,TRUE,Business,Business Class,March 2019,5,4,4,4,3,4,4,yes
6880,China Airlines,1,27th February 2019,TRUE,Family Leisure,Business Class,February 2019,,,,,,,1,no
6881,China Airlines,1,12th February 2019,TRUE,Solo Leisure,Economy Class,January 2019,3,3,3,1,3,3,1,no
6882,China Airlines,7,1st February 2019,TRUE,Solo Leisure,Economy Class,August 2018,4,4,5,3,5,3,4,yes
6883,China Airlines,1,9th January 2019,TRUE,Business,Business Class,January 2019,3,1,,1,,,2,no
6884,China Airlines,6,9th January 2019,FALSE,Business,Business Class,January 2019,4,4,2,2,2,1,4,yes
6885,China Airlines,9,8th January 2019,TRUE,Couple Leisure,Business Class,January 2019,4,5,4,4,5,4,5,yes
6886,China Airlines,1,8th January 2019,TRUE,Solo Leisure,Business Class,October 2018,5,5,5,5,5,5,5,yes
6887,China Airlines,9,6th January 2019,TRUE,Couple Leisure,Economy Class,January 2019,4,4,4,4,5,,5,yes
6888,China Airlines,3,3rd January 2019,TRUE,Couple Leisure,Business Class,December 2018,3,4,4,1,2,,4,no
6889,China Airlines,3,27th December 2018,TRUE,Couple Leisure,Economy Class,December 2018,4,4,4,2,3,,4,yes
6890,China Airlines,9,23rd December 2018,TRUE,Family Leisure,Economy Class,December 2018,5,5,4,5,5,,5,yes
6891,China Airlines,9,13th December 2018,TRUE,Couple Leisure,Business Class,December 2018,5,5,5,4,,2,5,yes
6892,China Airlines,9,8th December 2018,TRUE,Family Leisure,Economy Class,December 2018,4,5,4,5,4,,5,yes
6893,China Airlines,6,8th December 2018,TRUE,Business,Business Class,August 2018,4,4,3,2,4,,3,no
6894,China Airlines,1,29th November 2018,TRUE,Couple Leisure,Economy Class,November 2018,1,1,1,1,1,1,1,no
6895,China Airlines,1,26th October 2018,TRUE,Business,Economy Class,October 2018,4,4,3,1,3,,2,no
6896,China Airlines,1,25th October 2018,TRUE,Solo Leisure,Economy Class,October 2018,2,2,1,2,1,,2,no
6897,China Airlines,2,21st October 2018,FALSE,Solo Leisure,Economy Class,October 2018,1,2,1,2,1,,2,no
6898,China Airlines,1,11th October 2018,TRUE,Solo Leisure,Premium Economy,September 2018,2,2,1,2,1,,3,no
6899,China Airlines,1,10th October 2018,TRUE,Couple Leisure,Economy Class,October 2018,3,3,3,1,3,3,3,no
6900,China Airlines,8,29th September 2018,TRUE,Solo Leisure,Economy Class,August 2018,4,5,4,3,5,,5,yes
6901,China Airlines,3,25th September 2018,TRUE,Family Leisure,Economy Class,September 2018,3,3,3,2,2,,1,no
6902,China Airlines,8,31st August 2018,FALSE,Solo Leisure,Business Class,August 2018,4,3,2,4,,,5,yes
6903,China Airlines,9,25th August 2018,TRUE,Couple Leisure,Economy Class,August 2018,5,5,4,4,4,4,4,yes
6904,China Airlines,2,22nd August 2018,TRUE,Business,Business Class,August 2018,2,2,1,1,1,1,1,no
6905,China Airlines,2,9th August 2018,TRUE,Solo Leisure,Economy Class,August 2018,3,3,2,1,3,,4,no
6906,China Airlines,8,31st July 2018,TRUE,Couple Leisure,Economy Class,July 2018,4,4,4,4,5,,4,yes
6907,China Airlines,6,29th July 2018,FALSE,Couple Leisure,Premium Economy,July 2018,5,3,3,5,4,,4,yes
6908,China Airlines,9,23rd July 2018,TRUE,Solo Leisure,Premium Economy,July 2018,4,5,3,5,4,,5,yes
6909,China Airlines,8,20th July 2018,TRUE,Family Leisure,Economy Class,July 2018,3,4,3,4,,,4,yes
6910,China Airlines,1,20th July 2018,TRUE,Solo Leisure,Economy Class,July 2018,1,1,,1,,,1,no
6911,China Eastern Airlines,1,23rd July 2023,TRUE,Couple Leisure,Economy Class,July 2023,1,1,1,2,1,1,3,no
6912,China Eastern Airlines,8,5th May 2023,FALSE,Business,Economy Class,April 2023,5,4,4,3,3,,5,yes
6913,China Eastern Airlines,1,23rd March 2023,FALSE,Solo Leisure,Economy Class,March 2023,1,1,1,1,1,1,1,no
6914,China Eastern Airlines,1,28th August 2022,FALSE,Business,Economy Class,August 2022,,,,1,,,1,no
6915,China Eastern Airlines,1,1st April 2021,FALSE,Family Leisure,Economy Class,October 2020,1,1,1,1,1,,1,no
6916,China Eastern Airlines,7,27th February 2021,TRUE,Solo Leisure,Economy Class,December 2020,4,4,2,1,2,,5,yes
6917,China Eastern Airlines,8,5th February 2021,TRUE,Solo Leisure,Economy Class,August 2020,4,5,4,5,4,1,5,yes
6918,China Eastern Airlines,7,5th May 2020,TRUE,Solo Leisure,Business Class,December 2019,5,5,3,5,3,,5,yes
6919,China Eastern Airlines,6,6th March 2020,TRUE,Solo Leisure,Business Class,July 2019,3,3,3,4,4,,4,yes
6920,China Eastern Airlines,7,5th March 2020,TRUE,Solo Leisure,Business Class,July 2019,3,5,4,4,3,,5,yes
6921,China Eastern Airlines,3,23rd February 2020,FALSE,Family Leisure,Economy Class,February 2020,1,2,1,3,1,1,3,no
6922,China Eastern Airlines,1,26th January 2020,FALSE,Solo Leisure,Business Class,January 2020,1,1,1,1,1,1,1,no
6923,China Eastern Airlines,1,23rd January 2020,FALSE,Solo Leisure,Economy Class,December 2019,1,1,1,1,1,1,1,no
6924,China Eastern Airlines,1,22nd January 2020,TRUE,Solo Leisure,Economy Class,January 2020,1,1,1,2,1,1,1,no
6925,China Eastern Airlines,1,14th January 2020,TRUE,Solo Leisure,Business Class,January 2020,2,3,1,1,1,,2,no
6926,China Eastern Airlines,2,7th January 2020,TRUE,Couple Leisure,Economy Class,January 2020,3,2,3,1,2,,2,no
6927,China Eastern Airlines,1,7th January 2020,TRUE,Solo Leisure,Economy Class,January 2020,3,2,1,1,2,,3,no
6928,China Eastern Airlines,7,4th January 2020,TRUE,Solo Leisure,Economy Class,January 2020,4,4,3,5,3,,5,yes
6929,China Eastern Airlines,7,31st December 2019,TRUE,Couple Leisure,Business Class,December 2019,4,4,4,4,4,,5,yes
6930,China Eastern Airlines,1,27th December 2019,TRUE,Solo Leisure,Economy Class,December 2019,3,4,2,1,2,,2,no
6931,China Eastern Airlines,1,19th December 2019,TRUE,Couple Leisure,Economy Class,December 2019,1,1,1,1,1,,1,no
6932,China Eastern Airlines,8,19th December 2019,TRUE,Solo Leisure,Economy Class,December 2019,3,5,3,5,3,,5,yes
6933,China Eastern Airlines,8,14th December 2019,FALSE,Couple Leisure,Business Class,December 2019,5,5,5,4,2,2,5,yes
6934,China Eastern Airlines,2,6th December 2019,FALSE,Solo Leisure,Economy Class,December 2019,2,1,1,1,1,,1,no
6935,China Eastern Airlines,1,2nd December 2019,FALSE,Couple Leisure,Economy Class,November 2019,1,1,3,1,3,,4,no
6936,China Eastern Airlines,1,1st December 2019,FALSE,Couple Leisure,Economy Class,November 2019,1,1,,1,,,1,no
